URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages,FoodName,PriceFood,MoTaFood,DanhMuc
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Cà phê đen,17000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Cà phê sữa nóng,22000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Cà phê sửa đá,22000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Trà đá - trà nóng,7000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Sữa đậu nành,12000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Rau má,12000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Nước mía,12000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Sữa bắp,18000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Đá chanh,17000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Trà lipton,14000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Đá chanh,15000,,Giải khát
https://pasgo.vn/nha-hang/com-tam-thuan-kieu-ton-that-tung-1123,,,,,,,,,,,,,,,,,,,,,,,,Nước sâm,16000,,Giải khát
