URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages,FoodName,PriceFood,MoTaFood,DanhMuc,TenCombo,GiaComBo,ThoiGianTaoCombo,Rate,ReviewText,PhotoReview,StayDate,CreateDate
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Ham and cheese toastie,160000,,Snacks,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Cold cuts (Parma ham, Salami, 3 peppered cured duck breast, chorizo, pickles)",300000,,Snacks,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Cheese board (Aged cheddar, Gorgonzola, Camembert, Cremeux d' Argental, guava jam)",290000,,Snacks,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Beef scotch egg with chipotle aioli,60000,,Signature Scotch Eggs,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Duck scotch egg with teriyaki sauce,60000,,Signature Scotch Eggs,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Pork scotch egg, chimichurri, black truffle paste",70000,,Signature Scotch Eggs,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Da heo chiên giòn dùng kèm sốt chili mayo,50000,,Món Ăn Nhẹ,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Hỗn hợp các loại đậu xông khói,60000,,Món Ăn Nhẹ,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Thịt lợn muối giòn, xông khói",70000,,Món Ăn Nhẹ,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Khoai tây chiên muối tỏi dùng kèm sốt mù tạt Hàn Quốc,80000,,Món Ăn Nhẹ,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,Firkin khô bò cay,140000,,Món Ăn Nhẹ,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Bánh cá ngừ chiên giòn, cà chua chần dùng kèm sốt mù tạt Hàn Quốc",150000,,Món Ăn Nhẹ,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Sandwich thịt nguội, phô mai cheddar",160000,,Món Ăn Nhẹ,,,,,,,,
https://pasgo.vn/nha-hang/firkin-bar-mac-thi-buoi-3144,,,,,,,,,,,,,,,,,,,,,,,,"Hỗn hợp thịt nguội: Giăm bông Ý, xúc xích Ý, ức vịt ướp tiêu sấy, chorizo, dưa chua",280000,,Món Ăn Nhẹ,,,,,,,,
